Participant,Freq,Amp,Timbre,Experience,Rating
6,4,2,3,Sharpness,4
6,4,2,3,Bumpyness,5
6,4,2,3,Adhesiveness,5
7,0,0,0,Roughness,24
7,0,0,0,Sharpness,60
7,0,0,0,Bumpyness,15
7,0,0,0,Adhesiveness,24
7,0,0,1,Roughness,37
7,0,0,1,Sharpness,42
7,0,0,1,Bumpyness,20
7,0,0,1,Adhesiveness,18
7,0,0,2,Roughness,54
7,0,0,2,Sharpness,21
7,0,0,2,Bumpyness,5
7,0,0,2,Adhesiveness,28
7,0,0,3,Roughness,32
7,0,0,3,Sharpness,50
7,0,0,3,Bumpyness,6
7,0,0,3,Adhesiveness,32
7,0,1,0,Roughness,35
7,0,1,0,Sharpness,36
7,0,1,0,Bumpyness,17
7,0,1,0,Adhesiveness,30
7,0,1,1,Roughness,52
7,0,1,1,Sharpness,48
7,0,1,1,Bumpyness,46
7,0,1,1,Adhesiveness,30
7,0,1,2,Roughness,55
7,0,1,2,Sharpness,40
7,0,1,2,Bumpyness,38
7,0,1,2,Adhesiveness,40
7,0,1,3,Roughness,58
7,0,1,3,Sharpness,39
7,0,1,3,Bumpyness,70
7,0,1,3,Adhesiveness,40
7,0,2,0,Roughness,30
7,0,2,0,Sharpness,36
7,0,2,0,Bumpyness,28
7,0,2,0,Adhesiveness,35
7,0,2,1,Roughness,67
7,0,2,1,Sharpness,40
7,0,2,1,Bumpyness,49
7,0,2,1,Adhesiveness,25
7,0,2,2,Roughness,36
7,0,2,2,Sharpness,62
7,0,2,2,Bumpyness,68
7,0,2,2,Adhesiveness,40
7,0,2,3,Roughness,62
7,0,2,3,Sharpness,75
7,0,2,3,Bumpyness,75
7,0,2,3,Adhesiveness,46
7,1,0,0,Roughness,12
7,1,0,0,Sharpness,38
7,1,0,0,Bumpyness,15
7,1,0,0,Adhesiveness,18
7,1,0,1,Roughness,35
7,1,0,1,Sharpness,38
7,1,0,1,Bumpyness,4
7,1,0,1,Adhesiveness,29
7,1,0,2,Roughness,34
7,1,0,2,Sharpness,34
7,1,0,2,Bumpyness,55
7,1,0,2,Adhesiveness,32
7,1,0,3,Roughness,36
7,1,0,3,Sharpness,32
7,1,0,3,Bumpyness,50
7,1,0,3,Adhesiveness,32
7,1,1,0,Roughness,26
7,1,1,0,Sharpness,35
7,1,1,0,Bumpyness,7
7,1,1,0,Adhesiveness,20
7,1,1,1,Roughness,46
7,1,1,1,Sharpness,28
7,1,1,1,Bumpyness,4
7,1,1,1,Adhesiveness,28
7,1,1,2,Roughness,26
7,1,1,2,Sharpness,30
7,1,1,2,Bumpyness,8
7,1,1,2,Adhesiveness,10
7,1,1,3,Roughness,35
7,1,1,3,Sharpness,16
7,1,1,3,Bumpyness,25
7,1,1,3,Adhesiveness,29
7,1,2,0,Roughness,45
7,1,2,0,Sharpness,42
7,1,2,0,Bumpyness,28
7,1,2,0,Adhesiveness,28
7,1,2,1,Roughness,56
7,1,2,1,Sharpness,22
7,1,2,1,Bumpyness,26
7,1,2,1,Adhesiveness,30
7,1,2,2,Roughness,65
7,1,2,2,Sharpness,14
7,1,2,2,Bumpyness,27
7,1,2,2,Adhesiveness,34
7,1,2,3,Roughness,45
7,1,2,3,Sharpness,28
7,1,2,3,Bumpyness,35
7,1,2,3,Adhesiveness,35
7,2,0,0,Roughness,2
7,2,0,0,Sharpness,80
7,2,0,0,Bumpyness,1
7,2,0,0,Adhesiveness,10
7,2,0,1,Roughness,25
7,2,0,1,Sharpness,12
7,2,0,1,Bumpyness,12
7,2,0,1,Adhesiveness,12
7,2,0,2,Roughness,28
7,2,0,2,Sharpness,14
7,2,0,2,Bumpyness,34
7,2,0,2,Adhesiveness,18
7,2,0,3,Roughness,19
7,2,0,3,Sharpness,18
7,2,0,3,Bumpyness,32
7,2,0,3,Adhesiveness,48
7,2,1,0,Roughness,7
7,2,1,0,Sharpness,25
7,2,1,0,Bumpyness,20
7,2,1,0,Adhesiveness,16
7,2,1,1,Roughness,42
7,2,1,1,Sharpness,22
7,2,1,1,Bumpyness,10
7,2,1,1,Adhesiveness,20
7,2,1,2,Roughness,45
7,2,1,2,Sharpness,26
7,2,1,2,Bumpyness,5
7,2,1,2,Adhesiveness,30
7,2,1,3,Roughness,52
7,2,1,3,Sharpness,11
7,2,1,3,Bumpyness,36
7,2,1,3,Adhesiveness,45
7,2,2,0,Roughness,30
7,2,2,0,Sharpness,4
7,2,2,0,Bumpyness,5
7,2,2,0,Adhesiveness,8
7,2,2,1,Roughness,40
7,2,2,1,Sharpness,24
7,2,2,1,Bumpyness,38
7,2,2,1,Adhesiveness,34
7,2,2,2,Roughness,29
7,2,2,2,Sharpness,9
7,2,2,2,Bumpyness,35
7,2,2,2,Adhesiveness,45
7,2,2,3,Roughness,52
7,2,2,3,Sharpness,10
7,2,2,3,Bumpyness,40
7,2,2,3,Adhesiveness,42
7,3,0,0,Roughness,0
7,3,0,0,Sharpness,1
7,3,0,0,Bumpyness,0
7,3,0,0,Adhesiveness,15
7,3,0,1,Roughness,8
7,3,0,1,Sharpness,14
7,3,0,1,Bumpyness,8
7,3,0,1,Adhesiveness,14
7,3,0,2,Roughness,16
7,3,0,2,Sharpness,6
7,3,0,2,Bumpyness,13
7,3,0,2,Adhesiveness,46
7,3,0,3,Roughness,24
7,3,0,3,Sharpness,8
7,3,0,3,Bumpyness,3
7,3,0,3,Adhesiveness,20
7,3,1,0,Roughness,10
7,3,1,0,Sharpness,32
7,3,1,0,Bumpyness,3
7,3,1,0,Adhesiveness,22
7,3,1,1,Roughness,14
7,3,1,1,Sharpness,20
7,3,1,1,Bumpyness,32
7,3,1,1,Adhesiveness,21
7,3,1,2,Roughness,18
7,3,1,2,Sharpness,12
7,3,1,2,Bumpyness,30
7,3,1,2,Adhesiveness,34
7,3,1,3,Roughness,8
7,3,1,3,Sharpness,11
7,3,1,3,Bumpyness,24
7,3,1,3,Adhesiveness,28
7,3,2,0,Roughness,16
7,3,2,0,Sharpness,11
7,3,2,0,Bumpyness,7
7,3,2,0,Adhesiveness,18
7,3,2,1,Roughness,8
7,3,2,1,Sharpness,9
7,3,2,1,Bumpyness,26
7,3,2,1,Adhesiveness,45
7,3,2,2,Roughness,60
7,3,2,2,Sharpness,12
7,3,2,2,Bumpyness,36
7,3,2,2,Adhesiveness,30
7,3,2,3,Roughness,11
7,3,2,3,Sharpness,7
7,3,2,3,Bumpyness,42
7,3,2,3,Adhesiveness,30
7,4,0,0,Roughness,0
7,4,0,0,Sharpness,2
7,4,0,0,Bumpyness,0
7,4,0,0,Adhesiveness,40
7,4,0,1,Roughness,13
7,4,0,1,Sharpness,4
7,4,0,1,Bumpyness,4
7,4,0,1,Adhesiveness,20
7,4,0,2,Roughness,14
7,4,0,2,Sharpness,6
7,4,0,2,Bumpyness,4
7,4,0,2,Adhesiveness,16
7,4,0,3,Roughness,3
7,4,0,3,Sharpness,9
7,4,0,3,Bumpyness,21
7,4,0,3,Adhesiveness,10
7,4,1,0,Roughness,5
7,4,1,0,Sharpness,8
7,4,1,0,Bumpyness,3
7,4,1,0,Adhesiveness,12
7,4,1,1,Roughness,8
7,4,1,1,Sharpness,3
7,4,1,1,Bumpyness,4
7,4,1,1,Adhesiveness,8
7,4,1,2,Roughness,24
7,4,1,2,Sharpness,5
7,4,1,2,Bumpyness,20
7,4,1,2,Adhesiveness,14
7,4,1,3,Roughness,9
7,4,1,3,Sharpness,6
7,4,1,3,Bumpyness,42
7,4,1,3,Adhesiveness,23
7,4,2,0,Roughness,15
7,4,2,0,Sharpness,7
7,4,2,0,Bumpyness,20
7,4,2,0,Adhesiveness,8
7,4,2,1,Roughness,7
7,4,2,1,Sharpness,7
7,4,2,1,Bumpyness,53
7,4,2,1,Adhesiveness,24
7,4,2,2,Roughness,12
7,4,2,2,Sharpness,4
7,4,2,2,Bumpyness,8
7,4,2,2,Adhesiveness,36
7,4,2,3,Roughness,4
7,4,2,3,Sharpness,8
7,4,2,3,Bumpyness,29
7,4,2,3,Adhesiveness,28
8,0,0,0,Roughness,0
8,0,0,0,Sharpness,0
8,0,0,0,Bumpyness,0
8,0,0,0,Adhesiveness,0
8,0,0,1,Roughness,20
8,0,0,1,Sharpness,20
8,0,0,1,Bumpyness,60
8,0,0,1,Adhesiveness,30
8,0,0,2,Roughness,30
8,0,0,2,Sharpness,10
8,0,0,2,Bumpyness,5
8,0,0,2,Adhesiveness,0
8,0,0,3,Roughness,0
8,0,0,3,Sharpness,0
8,0,0,3,Bumpyness,0
8,0,0,3,Adhesiveness,5
8,0,1,0,Roughness,10
8,0,1,0,Sharpness,10
8,0,1,0,Bumpyness,10
8,0,1,0,Adhesiveness,20
8,0,1,1,Roughness,50
8,0,1,1,Sharpness,90
8,0,1,1,Bumpyness,120
8,0,1,1,Adhesiveness,70
8,0,1,2,Roughness,40
8,0,1,2,Sharpness,50
8,0,1,2,Bumpyness,0
8,0,1,2,Adhesiveness,30
8,0,1,3,Roughness,50
8,0,1,3,Sharpness,60
8,0,1,3,Bumpyness,80
8,0,1,3,Adhesiveness,60
8,0,2,0,Roughness,5
8,0,2,0,Sharpness,40
8,0,2,0,Bumpyness,10
8,0,2,0,Adhesiveness,40
8,0,2,1,Roughness,90
8,0,2,1,Sharpness,120
8,0,2,1,Bumpyness,100
8,0,2,1,Adhesiveness,110
8,0,2,2,Roughness,100
8,0,2,2,Sharpness,120
8,0,2,2,Bumpyness,70
8,0,2,2,Adhesiveness,90
8,0,2,3,Roughness,40
8,0,2,3,Sharpness,110
8,0,2,3,Bumpyness,100
8,0,2,3,Adhesiveness,100
8,1,0,0,Roughness,0
8,1,0,0,Sharpness,0
8,1,0,0,Bumpyness,0
8,1,0,0,Adhesiveness,0
8,1,0,1,Roughness,35
8,1,0,1,Sharpness,30
8,1,0,1,Bumpyness,60
8,1,0,1,Adhesiveness,40
8,1,0,2,Roughness,40
8,1,0,2,Sharpness,90
8,1,0,2,Bumpyness,115
8,1,0,2,Adhesiveness,60
8,1,0,3,Roughness,25
8,1,0,3,Sharpness,100
8,1,0,3,Bumpyness,30
8,1,0,3,Adhesiveness,85
8,1,1,0,Roughness,0
8,1,1,0,Sharpness,40
8,1,1,0,Bumpyness,10
8,1,1,0,Adhesiveness,0
8,1,1,1,Roughness,50
8,1,1,1,Sharpness,30
8,1,1,1,Bumpyness,30
8,1,1,1,Adhesiveness,50
8,1,1,2,Roughness,20
8,1,1,2,Sharpness,100
8,1,1,2,Bumpyness,70
8,1,1,2,Adhesiveness,70
8,1,1,3,Roughness,25
8,1,1,3,Sharpness,100
8,1,1,3,Bumpyness,10
8,1,1,3,Adhesiveness,10
8,1,2,0,Roughness,10
8,1,2,0,Sharpness,20
8,1,2,0,Bumpyness,40
8,1,2,0,Adhesiveness,30
8,1,2,1,Roughness,70
8,1,2,1,Sharpness,110
8,1,2,1,Bumpyness,110
8,1,2,1,Adhesiveness,80
8,1,2,2,Roughness,70
8,1,2,2,Sharpness,80
8,1,2,2,Bumpyness,90
8,1,2,2,Adhesiveness,105
8,1,2,3,Roughness,75
8,1,2,3,Sharpness,100
8,1,2,3,Bumpyness,20
8,1,2,3,Adhesiveness,65
8,2,0,0,Roughness,0
8,2,0,0,Sharpness,0
8,2,0,0,Bumpyness,20
8,2,0,0,Adhesiveness,0
8,2,0,1,Roughness,5
8,2,0,1,Sharpness,10
8,2,0,1,Bumpyness,40
8,2,0,1,Adhesiveness,5
8,2,0,2,Roughness,10
8,2,0,2,Sharpness,60
8,2,0,2,Bumpyness,0
8,2,0,2,Adhesiveness,10
8,2,0,3,Roughness,5
8,2,0,3,Sharpness,80
8,2,0,3,Bumpyness,0
8,2,0,3,Adhesiveness,5
8,2,1,0,Roughness,0
8,2,1,0,Sharpness,5
8,2,1,0,Bumpyness,5
8,2,1,0,Adhesiveness,5
8,2,1,1,Roughness,60
8,2,1,1,Sharpness,15
8,2,1,1,Bumpyness,5
8,2,1,1,Adhesiveness,40
8,2,1,2,Roughness,30
8,2,1,2,Sharpness,50
8,2,1,2,Bumpyness,80
8,2,1,2,Adhesiveness,60
8,2,1,3,Roughness,10
8,2,1,3,Sharpness,100
8,2,1,3,Bumpyness,50
8,2,1,3,Adhesiveness,95
8,2,2,0,Roughness,30
8,2,2,0,Sharpness,40
8,2,2,0,Bumpyness,20
8,2,2,0,Adhesiveness,50
8,2,2,1,Roughness,90
8,2,2,1,Sharpness,70
8,2,2,1,Bumpyness,110
8,2,2,1,Adhesiveness,115
8,2,2,2,Roughness,100
8,2,2,2,Sharpness,120
8,2,2,2,Bumpyness,40
8,2,2,2,Adhesiveness,70
8,2,2,3,Roughness,65
8,2,2,3,Sharpness,70
8,2,2,3,Bumpyness,60
8,2,2,3,Adhesiveness,90
8,3,0,0,Roughness,0
8,3,0,0,Sharpness,0
8,3,0,0,Bumpyness,0
8,3,0,0,Adhesiveness,0
8,3,0,1,Roughness,0
8,3,0,1,Sharpness,60
8,3,0,1,Bumpyness,10
8,3,0,1,Adhesiveness,80
8,3,0,2,Roughness,10
8,3,0,2,Sharpness,30
8,3,0,2,Bumpyness,20
8,3,0,2,Adhesiveness,5
8,3,0,3,Roughness,5
8,3,0,3,Sharpness,40
8,3,0,3,Bumpyness,30
8,3,0,3,Adhesiveness,40
8,3,1,0,Roughness,5
8,3,1,0,Sharpness,5
8,3,1,0,Bumpyness,0
8,3,1,0,Adhesiveness,10
8,3,1,1,Roughness,0
8,3,1,1,Sharpness,10
8,3,1,1,Bumpyness,100
8,3,1,1,Adhesiveness,70
8,3,1,2,Roughness,10
8,3,1,2,Sharpness,10
8,3,1,2,Bumpyness,5
8,3,1,2,Adhesiveness,15
8,3,1,3,Roughness,20
8,3,1,3,Sharpness,50
8,3,1,3,Bumpyness,40
8,3,1,3,Adhesiveness,70
8,3,2,0,Roughness,20
8,3,2,0,Sharpness,45
8,3,2,0,Bumpyness,50
8,3,2,0,Adhesiveness,40
8,3,2,1,Roughness,60
8,3,2,1,Sharpness,50
8,3,2,1,Bumpyness,70
8,3,2,1,Adhesiveness,70
8,3,2,2,Roughness,110
8,3,2,2,Sharpness,40
8,3,2,2,Bumpyness,100
8,3,2,2,Adhesiveness,90
8,3,2,3,Roughness,25
8,3,2,3,Sharpness,20
8,3,2,3,Bumpyness,0
8,3,2,3,Adhesiveness,30
8,4,0,0,Roughness,0
8,4,0,0,Sharpness,0
8,4,0,0,Bumpyness,0
8,4,0,0,Adhesiveness,0
8,4,0,1,Roughness,5
8,4,0,1,Sharpness,10
8,4,0,1,Bumpyness,5
8,4,0,1,Adhesiveness,10
8,4,0,2,Roughness,5
8,4,0,2,Sharpness,30
8,4,0,2,Bumpyness,100
8,4,0,2,Adhesiveness,45
8,4,0,3,Roughness,0
8,4,0,3,Sharpness,5
8,4,0,3,Bumpyness,0
8,4,0,3,Adhesiveness,10
8,4,1,0,Roughness,20
8,4,1,0,Sharpness,5
8,4,1,0,Bumpyness,20
8,4,1,0,Adhesiveness,0
8,4,1,1,Roughness,50
8,4,1,1,Sharpness,50
8,4,1,1,Bumpyness,50
8,4,1,1,Adhesiveness,50
8,4,1,2,Roughness,50
8,4,1,2,Sharpness,0
8,4,1,2,Bumpyness,0
8,4,1,2,Adhesiveness,10
8,4,1,3,Roughness,10
8,4,1,3,Sharpness,40
8,4,1,3,Bumpyness,100
8,4,1,3,Adhesiveness,30
8,4,2,0,Roughness,60
8,4,2,0,Sharpness,50
8,4,2,0,Bumpyness,60
8,4,2,0,Adhesiveness,75
8,4,2,1,Roughness,60
8,4,2,1,Sharpness,35
8,4,2,1,Bumpyness,40
8,4,2,1,Adhesiveness,55
8,4,2,2,Roughness,80
8,4,2,2,Sharpness,60
8,4,2,2,Bumpyness,120
8,4,2,2,Adhesiveness,80
8,4,2,3,Roughness,10
8,4,2,3,Sharpness,40
8,4,2,3,Bumpyness,100
8,4,2,3,Adhesiveness,100
9,0,0,0,Roughness,2
9,0,0,0,Sharpness,3
9,0,0,0,Bumpyness,2
9,0,0,0,Adhesiveness,1
9,0,0,1,Roughness,5
9,0,0,1,Sharpness,4
9,0,0,1,Bumpyness,7
9,0,0,1,Adhesiveness,6
9,0,0,2,Roughness,6
9,0,0,2,Sharpness,7
9,0,0,2,Bumpyness,1
9,0,0,2,Adhesiveness,2
9,0,0,3,Roughness,3
9,0,0,3,Sharpness,4
9,0,0,3,Bumpyness,2
9,0,0,3,Adhesiveness,1
9,0,1,0,Roughness,2
9,0,1,0,Sharpness,2
9,0,1,0,Bumpyness,10
9,0,1,0,Adhesiveness,2
9,0,1,1,Roughness,8
9,0,1,1,Sharpness,9
9,0,1,1,Bumpyness,15
9,0,1,1,Adhesiveness,3
9,0,1,2,Roughness,8
9,0,1,2,Sharpness,9
9,0,1,2,Bumpyness,0
9,0,1,2,Adhesiveness,3
9,0,1,3,Roughness,2
9,0,1,3,Sharpness,2
9,0,1,3,Bumpyness,3
9,0,1,3,Adhesiveness,2
9,0,2,0,Roughness,9
9,0,2,0,Sharpness,17
9,0,2,0,Bumpyness,17
9,0,2,0,Adhesiveness,3
9,0,2,1,Roughness,11
9,0,2,1,Sharpness,20
9,0,2,1,Bumpyness,17
9,0,2,1,Adhesiveness,7
9,0,2,2,Roughness,7
9,0,2,2,Sharpness,11
9,0,2,2,Bumpyness,5
9,0,2,2,Adhesiveness,4
9,0,2,3,Roughness,4
9,0,2,3,Sharpness,11
9,0,2,3,Bumpyness,4
9,0,2,3,Adhesiveness,4
9,1,0,0,Roughness,2
9,1,0,0,Sharpness,1
9,1,0,0,Bumpyness,3
9,1,0,0,Adhesiveness,2
9,1,0,1,Roughness,2
9,1,0,1,Sharpness,5
9,1,0,1,Bumpyness,7
9,1,0,1,Adhesiveness,3
9,1,0,2,Roughness,4
9,1,0,2,Sharpness,12
9,1,0,2,Bumpyness,1
9,1,0,2,Adhesiveness,2
9,1,0,3,Roughness,5
9,1,0,3,Sharpness,8
9,1,0,3,Bumpyness,0
9,1,0,3,Adhesiveness,3
9,1,1,0,Roughness,6
9,1,1,0,Sharpness,2
9,1,1,0,Bumpyness,4
9,1,1,0,Adhesiveness,2
9,1,1,1,Roughness,10
9,1,1,1,Sharpness,17
9,1,1,1,Bumpyness,19
9,1,1,1,Adhesiveness,2
9,1,1,2,Roughness,6
9,1,1,2,Sharpness,15
9,1,1,2,Bumpyness,7
9,1,1,2,Adhesiveness,4
9,1,1,3,Roughness,5
9,1,1,3,Sharpness,8
9,1,1,3,Bumpyness,13
9,1,1,3,Adhesiveness,1
9,1,2,0,Roughness,9
9,1,2,0,Sharpness,15
9,1,2,0,Bumpyness,7
9,1,2,0,Adhesiveness,3
9,1,2,1,Roughness,11
9,1,2,1,Sharpness,10
9,1,2,1,Bumpyness,4
9,1,2,1,Adhesiveness,7
9,1,2,2,Roughness,7
9,1,2,2,Sharpness,17
9,1,2,2,Bumpyness,10
9,1,2,2,Adhesiveness,7
9,1,2,3,Roughness,5
9,1,2,3,Sharpness,10
9,1,2,3,Bumpyness,1
9,1,2,3,Adhesiveness,1
9,2,0,0,Roughness,1
9,2,0,0,Sharpness,1
9,2,0,0,Bumpyness,1
9,2,0,0,Adhesiveness,3
9,2,0,1,Roughness,2
9,2,0,1,Sharpness,7
9,2,0,1,Bumpyness,15
9,2,0,1,Adhesiveness,2
9,2,0,2,Roughness,4
9,2,0,2,Sharpness,8
9,2,0,2,Bumpyness,12
9,2,0,2,Adhesiveness,1
9,2,0,3,Roughness,2
9,2,0,3,Sharpness,4
9,2,0,3,Bumpyness,7
9,2,0,3,Adhesiveness,1
9,2,1,0,Roughness,3
9,2,1,0,Sharpness,8
9,2,1,0,Bumpyness,5
9,2,1,0,Adhesiveness,2
9,2,1,1,Roughness,10
9,2,1,1,Sharpness,19
9,2,1,1,Bumpyness,11
9,2,1,1,Adhesiveness,7
9,2,1,2,Roughness,6
9,2,1,2,Sharpness,10
9,2,1,2,Bumpyness,5
9,2,1,2,Adhesiveness,1
9,2,1,3,Roughness,5
9,2,1,3,Sharpness,5
9,2,1,3,Bumpyness,8
9,2,1,3,Adhesiveness,1
9,2,2,0,Roughness,7
9,2,2,0,Sharpness,3
9,2,2,0,Bumpyness,8
9,2,2,0,Adhesiveness,5
9,2,2,1,Roughness,8
9,2,2,1,Sharpness,14
9,2,2,1,Bumpyness,8
9,2,2,1,Adhesiveness,6
9,2,2,2,Roughness,8
9,2,2,2,Sharpness,10
9,2,2,2,Bumpyness,15
9,2,2,2,Adhesiveness,3
9,2,2,3,Roughness,9
9,2,2,3,Sharpness,10
9,2,2,3,Bumpyness,2
9,2,2,3,Adhesiveness,4
9,3,0,0,Roughness,0
9,3,0,0,Sharpness,2
9,3,0,0,Bumpyness,8
9,3,0,0,Adhesiveness,3
9,3,0,1,Roughness,8
9,3,0,1,Sharpness,11
9,3,0,1,Bumpyness,14
9,3,0,1,Adhesiveness,1
9,3,0,2,Roughness,5
9,3,0,2,Sharpness,4
9,3,0,2,Bumpyness,14
9,3,0,2,Adhesiveness,1
9,3,0,3,Roughness,3
9,3,0,3,Sharpness,3
9,3,0,3,Bumpyness,4
9,3,0,3,Adhesiveness,1
9,3,1,0,Roughness,4
9,3,1,0,Sharpness,8
9,3,1,0,Bumpyness,13
9,3,1,0,Adhesiveness,3
9,3,1,1,Roughness,7
9,3,1,1,Sharpness,7
9,3,1,1,Bumpyness,7
9,3,1,1,Adhesiveness,4
9,3,1,2,Roughness,10
9,3,1,2,Sharpness,15
9,3,1,2,Bumpyness,15
9,3,1,2,Adhesiveness,5
9,3,1,3,Roughness,6
9,3,1,3,Sharpness,8
9,3,1,3,Bumpyness,13
9,3,1,3,Adhesiveness,1
9,3,2,0,Roughness,4
9,3,2,0,Sharpness,8
9,3,2,0,Bumpyness,10
9,3,2,0,Adhesiveness,3
9,3,2,1,Roughness,8
9,3,2,1,Sharpness,20
9,3,2,1,Bumpyness,15
9,3,2,1,Adhesiveness,5
9,3,2,2,Roughness,11
9,3,2,2,Sharpness,5
9,3,2,2,Bumpyness,7
9,3,2,2,Adhesiveness,6
9,3,2,3,Roughness,4
9,3,2,3,Sharpness,10
9,3,2,3,Bumpyness,14
9,3,2,3,Adhesiveness,2
9,4,0,0,Roughness,1
9,4,0,0,Sharpness,3
9,4,0,0,Bumpyness,0
9,4,0,0,Adhesiveness,2
9,4,0,1,Roughness,5
9,4,0,1,Sharpness,10
9,4,0,1,Bumpyness,8
9,4,0,1,Adhesiveness,5
9,4,0,2,Roughness,3
9,4,0,2,Sharpness,5
9,4,0,2,Bumpyness,10
9,4,0,2,Adhesiveness,1
9,4,0,3,Roughness,2
9,4,0,3,Sharpness,5
9,4,0,3,Bumpyness,15
9,4,0,3,Adhesiveness,3
9,4,1,0,Roughness,5
9,4,1,0,Sharpness,10
9,4,1,0,Bumpyness,10
9,4,1,0,Adhesiveness,5
9,4,1,1,Roughness,9
9,4,1,1,Sharpness,18
9,4,1,1,Bumpyness,12
9,4,1,1,Adhesiveness,6
9,4,1,2,Roughness,4
9,4,1,2,Sharpness,1
9,4,1,2,Bumpyness,10
9,4,1,2,Adhesiveness,3
9,4,1,3,Roughness,4
9,4,1,3,Sharpness,12
9,4,1,3,Bumpyness,1
9,4,1,3,Adhesiveness,2
9,4,2,0,Roughness,2
9,4,2,0,Sharpness,1
9,4,2,0,Bumpyness,12
9,4,2,0,Adhesiveness,4
9,4,2,1,Roughness,9
9,4,2,1,Sharpness,15
9,4,2,1,Bumpyness,16
9,4,2,1,Adhesiveness,4
9,4,2,2,Roughness,8
9,4,2,2,Sharpness,12
9,4,2,2,Bumpyness,15
9,4,2,2,Adhesiveness,3
9,4,2,3,Roughness,3
9,4,2,3,Sharpness,5
9,4,2,3,Bumpyness,14
9,4,2,3,Adhesiveness,3
10,0,0,0,Roughness,4.5
10,0,0,0,Sharpness,4
10,0,0,0,Bumpyness,10
10,0,0,0,Adhesiveness,3
10,0,0,1,Roughness,1
10,0,0,1,Sharpness,3
10,0,0,1,Bumpyness,50
10,0,0,1,Adhesiveness,3.5
10,0,0,2,Roughness,0.5
10,0,0,2,Sharpness,5
10,0,0,2,Bumpyness,40
10,0,0,2,Adhesiveness,2.5
10,0,0,3,Roughness,4
10,0,0,3,Sharpness,5
10,0,0,3,Bumpyness,10
10,0,0,3,Adhesiveness,2
10,0,1,0,Roughness,0.01
10,0,1,0,Sharpness,4
10,0,1,0,Bumpyness,30
10,0,1,0,Adhesiveness,6
10,0,1,1,Roughness,5.5
10,0,1,1,Sharpness,7
10,0,1,1,Bumpyness,45
10,0,1,1,Adhesiveness,5
10,0,1,2,Roughness,2.5
10,0,1,2,Sharpness,7
10,0,1,2,Bumpyness,25
10,0,1,2,Adhesiveness,8
10,0,1,3,Roughness,5
10,0,1,3,Sharpness,NaN
10,0,1,3,Bumpyness,35
10,0,1,3,Adhesiveness,4
10,0,2,0,Roughness,6
10,0,2,0,Sharpness,2
10,0,2,0,Bumpyness,15
10,0,2,0,Adhesiveness,5.5
10,0,2,1,Roughness,7
10,0,2,1,Sharpness,7
10,0,2,1,Bumpyness,45
10,0,2,1,Adhesiveness,6.5
10,0,2,2,Roughness,8
10,0,2,2,Sharpness,4
10,0,2,2,Bumpyness,70
10,0,2,2,Adhesiveness,4.5
10,0,2,3,Roughness,7
10,0,2,3,Sharpness,4.5
10,0,2,3,Bumpyness,20
10,0,2,3,Adhesiveness,1.5
10,1,0,0,Roughness,2
10,1,0,0,Sharpness,3
10,1,0,0,Bumpyness,10
10,1,0,0,Adhesiveness,1
10,1,0,1,Roughness,0.5
10,1,0,1,Sharpness,4
10,1,0,1,Bumpyness,20
10,1,0,1,Adhesiveness,3
10,1,0,2,Roughness,6
10,1,0,2,Sharpness,4.5
10,1,0,2,Bumpyness,20
10,1,0,2,Adhesiveness,5.5
10,1,0,3,Roughness,2
10,1,0,3,Sharpness,4
10,1,0,3,Bumpyness,20
10,1,0,3,Adhesiveness,4
10,1,1,0,Roughness,0.5
10,1,1,0,Sharpness,4
10,1,1,0,Bumpyness,30
10,1,1,0,Adhesiveness,3
10,1,1,1,Roughness,2
10,1,1,1,Sharpness,2.5
10,1,1,1,Bumpyness,50
10,1,1,1,Adhesiveness,4
10,1,1,2,Roughness,6
10,1,1,2,Sharpness,6
10,1,1,2,Bumpyness,40
10,1,1,2,Adhesiveness,6
10,1,1,3,Roughness,2.5
10,1,1,3,Sharpness,4
10,1,1,3,Bumpyness,15
10,1,1,3,Adhesiveness,1
10,1,2,0,Roughness,1.5
10,1,2,0,Sharpness,4.5
10,1,2,0,Bumpyness,50
10,1,2,0,Adhesiveness,6.5
10,1,2,1,Roughness,6
10,1,2,1,Sharpness,NaN
10,1,2,1,Bumpyness,70
10,1,2,1,Adhesiveness,9
10,1,2,2,Roughness,3
10,1,2,2,Sharpness,3.5
10,1,2,2,Bumpyness,65
10,1,2,2,Adhesiveness,2
10,1,2,3,Roughness,3
10,1,2,3,Sharpness,4
10,1,2,3,Bumpyness,50
10,1,2,3,Adhesiveness,4
10,2,0,0,Roughness,1
10,2,0,0,Sharpness,0.5
10,2,0,0,Bumpyness,35
10,2,0,0,Adhesiveness,1
10,2,0,1,Roughness,2
10,2,0,1,Sharpness,4
10,2,0,1,Bumpyness,45
10,2,0,1,Adhesiveness,6
10,2,0,2,Roughness,1.5
10,2,0,2,Sharpness,5
10,2,0,2,Bumpyness,15
10,2,0,2,Adhesiveness,5.5
10,2,0,3,Roughness,2
10,2,0,3,Sharpness,1.5
10,2,0,3,Bumpyness,25
10,2,0,3,Adhesiveness,1
10,2,1,0,Roughness,6
10,2,1,0,Sharpness,4
10,2,1,0,Bumpyness,25
10,2,1,0,Adhesiveness,1
10,2,1,1,Roughness,6
10,2,1,1,Sharpness,5.5
10,2,1,1,Bumpyness,40
10,2,1,1,Adhesiveness,0
